,t,k,y,u,v
547,A1101_総人口,埼玉県,2005年度,人,7054243
548,A1101_総人口,埼玉県,2006年度,人,7079000
549,A1101_総人口,埼玉県,2007年度,人,7106000
550,A1101_総人口,埼玉県,2008年度,人,7136000
551,A1101_総人口,埼玉県,2009年度,人,7161000
552,A1101_総人口,埼玉県,2010年度,人,7194556
553,A1101_総人口,埼玉県,2011年度,人,7209000
554,A1101_総人口,埼玉県,2012年度,人,7216000
555,A1101_総人口,埼玉県,2013年度,人,7228000
556,A1101_総人口,埼玉県,2014年度,人,7247000
557,A1101_総人口,埼玉県,2015年度,人,7266534
558,A1101_総人口,埼玉県,2016年度,人,7288000
559,A1101_総人口,埼玉県,2017年度,人,7307000
560,A1101_総人口,埼玉県,2018年度,人,7325000
561,A1101_総人口,埼玉県,2019年度,人,7342000
562,A1101_総人口,埼玉県,2020年度,人,7344765
563,A1101_総人口,埼玉県,2021年度,人,7340000
564,A1101_総人口,千葉県,1975年度,人,4149147
565,A1101_総人口,千葉県,1976年度,人,4267000
566,A1101_総人口,千葉県,1977年度,人,4382000
567,A1101_総人口,千葉県,1978年度,人,4508000
568,A1101_総人口,千葉県,1979年度,人,4626000
569,A1101_総人口,千葉県,1980年度,人,4735424
570,A1101_総人口,千葉県,1981年度,人,4834000
571,A1101_総人口,千葉県,1982年度,人,4923000
572,A1101_総人口,千葉県,1983年度,人,5005000
573,A1101_総人口,千葉県,1984年度,人,5079000
574,A1101_総人口,千葉県,1985年度,人,5148163
575,A1101_総人口,千葉県,1986年度,人,5219000
576,A1101_総人口,千葉県,1987年度,人,5307000
577,A1101_総人口,千葉県,1988年度,人,5403000
578,A1101_総人口,千葉県,1989年度,人,5487000
579,A1101_総人口,千葉県,1990年度,人,5555429
580,A1101_総人口,千葉県,1991年度,人,5617000
581,A1101_総人口,千葉県,1992年度,人,5679000
582,A1101_総人口,千葉県,1993年度,人,5731000
583,A1101_総人口,千葉県,1994年度,人,5767000
584,A1101_総人口,千葉県,1995年度,人,5797782
585,A1101_総人口,千葉県,1996年度,人,5817000
586,A1101_総人口,千葉県,1997年度,人,5839000
587,A1101_総人口,千葉県,1998年度,人,5867000
588,A1101_総人口,千葉県,1999年度,人,5893000
589,A1101_総人口,千葉県,2000年度,人,5926285
590,A1101_総人口,千葉県,2001年度,人,5970000
591,A1101_総人口,千葉県,2002年度,人,5998000
592,A1101_総人口,千葉県,2003年度,人,6030000
593,A1101_総人口,千葉県,2004年度,人,6047000
594,A1101_総人口,千葉県,2005年度,人,6056462
595,A1101_総人口,千葉県,2006年度,人,6084000
596,A1101_総人口,千葉県,2007年度,人,6119000
597,A1101_総人口,千葉県,2008年度,人,6153000
598,A1101_総人口,千葉県,2009年度,人,6180000
599,A1101_総人口,千葉県,2010年度,人,6216289
600,A1101_総人口,千葉県,2011年度,人,6217000
601,A1101_総人口,千葉県,2012年度,人,6200000
602,A1101_総人口,千葉県,2013年度,人,6201000
603,A1101_総人口,千葉県,2014年度,人,6209000
604,A1101_総人口,千葉県,2015年度,人,6222666
605,A1101_総人口,千葉県,2016年度,人,6242000
606,A1101_総人口,千葉県,2017年度,人,6258000
607,A1101_総人口,千葉県,2018年度,人,6273000
608,A1101_総人口,千葉県,2019年度,人,6283000
609,A1101_総人口,千葉県,2020年度,人,6284480
610,A1101_総人口,千葉県,2021年度,人,6275000
611,A1101_総人口,東京都,1975年度,人,11673554
612,A1101_総人口,東京都,1976年度,人,11674000
613,A1101_総人口,東京都,1977年度,人,11669000
614,A1101_総人口,東京都,1978年度,人,11659000
615,A1101_総人口,東京都,1979年度,人,11637000
616,A1101_総人口,東京都,1980年度,人,11618281
617,A1101_総人口,東京都,1981年度,人,11626000
618,A1101_総人口,東京都,1982年度,人,11650000
619,A1101_総人口,東京都,1983年度,人,11700000
620,A1101_総人口,東京都,1984年度,人,11759000
621,A1101_総人口,東京都,1985年度,人,11829363
622,A1101_総人口,東京都,1986年度,人,11888000
623,A1101_総人口,東京都,1987年度,人,11887000
624,A1101_総人口,東京都,1988年度,人,11873000
625,A1101_総人口,東京都,1989年度,人,11863000
626,A1101_総人口,東京都,1990年度,人,11855563
627,A1101_総人口,東京都,1991年度,人,11894000
628,A1101_総人口,東京都,1992年度,人,11887000
629,A1101_総人口,東京都,1993年度,人,11849000
630,A1101_総人口,東京都,1994年度,人,11796000
631,A1101_総人口,東京都,1995年度,人,11773605
632,A1101_総人口,東京都,1996年度,人,11808000
633,A1101_総人口,東京都,1997年度,人,11881000
634,A1101_総人口,東京都,1998年度,人,11939000
635,A1101_総人口,東京都,1999年度,人,11983000
636,A1101_総人口,東京都,2000年度,人,12064101
637,A1101_総人口,東京都,2001年度,人,12165000
638,A1101_総人口,東京都,2002年度,人,12271000
639,A1101_総人口,東京都,2003年度,人,12388000
640,A1101_総人口,東京都,2004年度,人,12482000
641,A1101_総人口,東京都,2005年度,人,12576601
642,A1101_総人口,東京都,2006年度,人,12704000
643,A1101_総人口,東京都,2007年度,人,12848000
644,A1101_総人口,東京都,2008年度,人,12973000
645,A1101_総人口,東京都,2009年度,人,13048000
646,A1101_総人口,東京都,2010年度,人,13159388
647,A1101_総人口,東京都,2011年度,人,13198000
648,A1101_総人口,東京都,2012年度,人,13234000
649,A1101_総人口,東京都,2013年度,人,13307000
650,A1101_総人口,東京都,2014年度,人,13399000
651,A1101_総人口,東京都,2015年度,人,13515271
652,A1101_総人口,東京都,2016年度,人,13646000
653,A1101_総人口,東京都,2017年度,人,13768000
654,A1101_総人口,東京都,2018年度,人,13887000
655,A1101_総人口,東京都,2019年度,人,14007000
656,A1101_総人口,東京都,2020年度,人,14047594
657,A1101_総人口,東京都,2021年度,人,14010000
658,A1101_総人口,神奈川県,1975年度,人,6397748
659,A1101_総人口,神奈川県,1976年度,人,6510000
660,A1101_総人口,神奈川県,1977年度,人,6616000
661,A1101_総人口,神奈川県,1978年度,人,6728000
662,A1101_総人口,神奈川県,1979年度,人,6832000
663,A1101_総人口,神奈川県,1980年度,人,6924348
664,A1101_総人口,神奈川県,1981年度,人,7022000
665,A1101_総人口,神奈川県,1982年度,人,7127000
666,A1101_総人口,神奈川県,1983年度,人,7227000
667,A1101_総人口,神奈川県,1984年度,人,7328000
668,A1101_総人口,神奈川県,1985年度,人,7431974
669,A1101_総人口,神奈川県,1986年度,人,7553000
670,A1101_総人口,神奈川県,1987年度,人,7684000
671,A1101_総人口,神奈川県,1988年度,人,7794000
672,A1101_総人口,神奈川県,1989年度,人,7891000
673,A1101_総人口,神奈川県,1990年度,人,7980391
674,A1101_総人口,神奈川県,1991年度,人,8050000
675,A1101_総人口,神奈川県,1992年度,人,8116000
676,A1101_総人口,神奈川県,1993年度,人,8166000
677,A1101_総人口,神奈川県,1994年度,人,8207000
678,A1101_総人口,神奈川県,1995年度,人,8245900
679,A1101_総人口,神奈川県,1996年度,人,8279000
680,A1101_総人口,神奈川県,1997年度,人,8319000
681,A1101_総人口,神奈川県,1998年度,人,8383000
682,A1101_総人口,神奈川県,1999年度,人,8432000
683,A1101_総人口,神奈川県,2000年度,人,8489974
684,A1101_総人口,神奈川県,2001年度,人,8575000
685,A1101_総人口,神奈川県,2002年度,人,8636000
686,A1101_総人口,神奈川県,2003年度,人,8702000
687,A1101_総人口,神奈川県,2004年度,人,8753000
688,A1101_総人口,神奈川県,2005年度,人,8791597
689,A1101_総人口,神奈川県,2006年度,人,8846000
690,A1101_総人口,神奈川県,2007年度,人,8912000
691,A1101_総人口,神奈川県,2008年度,人,8965000
692,A1101_総人口,神奈川県,2009年度,人,9006000
693,A1101_総人口,神奈川県,2010年度,人,9048331
694,A1101_総人口,神奈川県,2011年度,人,9060000
695,A1101_総人口,神奈川県,2012年度,人,9070000
696,A1101_総人口,神奈川県,2013年度,人,9084000
697,A1101_総人口,神奈川県,2014年度,人,9103000
698,A1101_総人口,神奈川県,2015年度,人,9126214
699,A1101_総人口,神奈川県,2016年度,人,9152000
700,A1101_総人口,神奈川県,2017年度,人,9173000
701,A1101_総人口,神奈川県,2018年度,人,9197000
702,A1101_総人口,神奈川県,2019年度,人,9224000
703,A1101_総人口,神奈川県,2020年度,人,9237337
704,A1101_総人口,神奈川県,2021年度,人,9236000
705,A1101_総人口,新潟県,1975年度,人,2391938
706,A1101_総人口,新潟県,1976年度,人,2406000
707,A1101_総人口,新潟県,1977年度,人,2417000
708,A1101_総人口,新潟県,1978年度,人,2428000
709,A1101_総人口,新潟県,1979年度,人,2439000
710,A1101_総人口,新潟県,1980年度,人,2451357
711,A1101_総人口,新潟県,1981年度,人,2459000
712,A1101_総人口,新潟県,1982年度,人,2465000
713,A1101_総人口,新潟県,1983年度,人,2469000
714,A1101_総人口,新潟県,1984年度,人,2474000
715,A1101_総人口,新潟県,1985年度,人,2478470
716,A1101_総人口,新潟県,1986年度,人,2478000
717,A1101_総人口,新潟県,1987年度,人,2477000
718,A1101_総人口,新潟県,1988年度,人,2476000
719,A1101_総人口,新潟県,1989年度,人,2476000
720,A1101_総人口,新潟県,1990年度,人,2474583
721,A1101_総人口,新潟県,1991年度,人,2475000
722,A1101_総人口,新潟県,1992年度,人,2476000
723,A1101_総人口,新潟県,1993年度,人,2479000
724,A1101_総人口,新潟県,1994年度,人,2484000
725,A1101_総人口,新潟県,1995年度,人,2488364
726,A1101_総人口,新潟県,1996年度,人,2490000
727,A1101_総人口,新潟県,1997年度,人,2490000
728,A1101_総人口,新潟県,1998年度,人,2488000
729,A1101_総人口,新潟県,1999年度,人,2482000
730,A1101_総人口,新潟県,2000年度,人,2475733
731,A1101_総人口,新潟県,2001年度,人,2471000
732,A1101_総人口,新潟県,2002年度,人,2462000
733,A1101_総人口,新潟県,2003年度,人,2455000
734,A1101_総人口,新潟県,2004年度,人,2445000
735,A1101_総人口,新潟県,2005年度,人,2431459
736,A1101_総人口,新潟県,2006年度,人,2420000
737,A1101_総人口,新潟県,2007年度,人,2408000
738,A1101_総人口,新潟県,2008年度,人,2396000
739,A1101_総人口,新潟県,2009年度,人,2385000
740,A1101_総人口,新潟県,2010年度,人,2374450
741,A1101_総人口,新潟県,2011年度,人,2364000
742,A1101_総人口,新潟県,2012年度,人,2350000
743,A1101_総人口,新潟県,2013年度,人,2336000
744,A1101_総人口,新潟県,2014年度,人,2320000
745,A1101_総人口,新潟県,2015年度,人,2304264
746,A1101_総人口,新潟県,2016年度,人,2286000
747,A1101_総人口,新潟県,2017年度,人,2267000
748,A1101_総人口,新潟県,2018年度,人,2246000
749,A1101_総人口,新潟県,2019年度,人,2224000
750,A1101_総人口,新潟県,2020年度,人,2201272
751,A1101_総人口,新潟県,2021年度,人,2177000
752,A1101_総人口,富山県,1975年度,人,1070791
753,A1101_総人口,富山県,1976年度,人,1079000
754,A1101_総人口,富山県,1977年度,人,1085000
755,A1101_総人口,富山県,1978年度,人,1092000
756,A1101_総人口,富山県,1979年度,人,1098000
757,A1101_総人口,富山県,1980年度,人,1103459
758,A1101_総人口,富山県,1981年度,人,1106000
759,A1101_総人口,富山県,1982年度,人,1110000
760,A1101_総人口,富山県,1983年度,人,1113000
761,A1101_総人口,富山県,1984年度,人,1116000
762,A1101_総人口,富山県,1985年度,人,1118369
763,A1101_総人口,富山県,1986年度,人,1119000
764,A1101_総人口,富山県,1987年度,人,1120000
765,A1101_総人口,富山県,1988年度,人,1120000
766,A1101_総人口,富山県,1989年度,人,1121000
767,A1101_総人口,富山県,1990年度,人,1120161
768,A1101_総人口,富山県,1991年度,人,1121000
769,A1101_総人口,富山県,1992年度,人,1120000
770,A1101_総人口,富山県,1993年度,人,1121000
771,A1101_総人口,富山県,1994年度,人,1121000
772,A1101_総人口,富山県,1995年度,人,1123125
773,A1101_総人口,富山県,1996年度,人,1125000
774,A1101_総人口,富山県,1997年度,人,1124000
775,A1101_総人口,富山県,1998年度,人,1124000
776,A1101_総人口,富山県,1999年度,人,1122000
777,A1101_総人口,富山県,2000年度,人,1120851
778,A1101_総人口,富山県,2001年度,人,1120000
779,A1101_総人口,富山県,2002年度,人,1118000
780,A1101_総人口,富山県,2003年度,人,1116000
781,A1101_総人口,富山県,2004年度,人,1115000
782,A1101_総人口,富山県,2005年度,人,1111729
783,A1101_総人口,富山県,2006年度,人,1110000
784,A1101_総人口,富山県,2007年度,人,1107000
785,A1101_総人口,富山県,2008年度,人,1103000
786,A1101_総人口,富山県,2009年度,人,1098000
787,A1101_総人口,富山県,2010年度,人,1093247
788,A1101_総人口,富山県,2011年度,人,1088000
789,A1101_総人口,富山県,2012年度,人,1083000
790,A1101_総人口,富山県,2013年度,人,1077000
791,A1101_総人口,富山県,2014年度,人,1072000
792,A1101_総人口,富山県,2015年度,人,1066328
793,A1101_総人口,富山県,2016年度,人,1061000
794,A1101_総人口,富山県,2017年度,人,1056000
795,A1101_総人口,富山県,2018年度,人,1050000
796,A1101_総人口,富山県,2019年度,人,1043000
797,A1101_総人口,富山県,2020年度,人,1034814
798,A1101_総人口,富山県,2021年度,人,1025000
799,A1101_総人口,石川県,1975年度,人,1069872
800,A1101_総人口,石川県,1976年度,人,1082000
801,A1101_総人口,石川県,1977年度,人,1091000
802,A1101_総人口,石川県,1978年度,人,1100000
803,A1101_総人口,石川県,1979年度,人,1110000
804,A1101_総人口,石川県,1980年度,人,1119304
805,A1101_総人口,石川県,1981年度,人,1127000
806,A1101_総人口,石川県,1982年度,人,1134000
807,A1101_総人口,石川県,1983年度,人,1141000
808,A1101_総人口,石川県,1984年度,人,1147000
809,A1101_総人口,石川県,1985年度,人,1152325
810,A1101_総人口,石川県,1986年度,人,1155000
811,A1101_総人口,石川県,1987年度,人,1158000
812,A1101_総人口,石川県,1988年度,人,1160000
813,A1101_総人口,石川県,1989年度,人,1163000
814,A1101_総人口,石川県,1990年度,人,1164628
815,A1101_総人口,石川県,1991年度,人,1167000
816,A1101_総人口,石川県,1992年度,人,1171000
817,A1101_総人口,石川県,1993年度,人,1173000
818,A1101_総人口,石川県,1994年度,人,1176000
819,A1101_総人口,石川県,1995年度,人,1180068
820,A1101_総人口,石川県,1996年度,人,1181000
821,A1101_総人口,石川県,1997年度,人,1181000
822,A1101_総人口,石川県,1998年度,人,1181000
823,A1101_総人口,石川県,1999年度,人,1180000
824,A1101_総人口,石川県,2000年度,人,1180977
825,A1101_総人口,石川県,2001年度,人,1182000
826,A1101_総人口,石川県,2002年度,人,1180000
827,A1101_総人口,石川県,2003年度,人,1179000
828,A1101_総人口,石川県,2004年度,人,1178000
829,A1101_総人口,石川県,2005年度,人,1174026
830,A1101_総人口,石川県,2006年度,人,1173000
831,A1101_総人口,石川県,2007年度,人,1173000
832,A1101_総人口,石川県,2008年度,人,1172000
833,A1101_総人口,石川県,2009年度,人,1171000
834,A1101_総人口,石川県,2010年度,人,1169788
835,A1101_総人口,石川県,2011年度,人,1167000
836,A1101_総人口,石川県,2012年度,人,1164000
837,A1101_総人口,石川県,2013年度,人,1160000
838,A1101_総人口,石川県,2014年度,人,1157000
839,A1101_総人口,石川県,2015年度,人,1154008
840,A1101_総人口,石川県,2016年度,人,1151000
841,A1101_総人口,石川県,2017年度,人,1148000
842,A1101_総人口,石川県,2018年度,人,1145000
843,A1101_総人口,石川県,2019年度,人,1139000
844,A1101_総人口,石川県,2020年度,人,1132526
845,A1101_総人口,石川県,2021年度,人,1125000
846,A1101_総人口,福井県,1975年度,人,773599
847,A1101_総人口,福井県,1976年度,人,779000
848,A1101_総人口,福井県,1977年度,人,783000
